,date,URL,content,id
54,2022-12-10 22:59:47+00:00,https://twitter.com/ezybad/status/1601713315860074496,"Ukraina phủ nhận thông tin thành phố ​​Bakhmut bị bao vây
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/WHidyb0EGj",1601713315860074496
55,2022-12-10 22:59:42+00:00,https://twitter.com/MilitaerNews/status/1601713292778799104,"🇺🇦⚡🇷🇺
Heute Abend starteten die ukrainischen Streitkräfte HIMARS-Angriffe auf Melitopol.

#Ukraine #Russland 
🔰 Abonniere @MilitaerNews https://t.co/I3kv6Vrz5e",1601713292778799104
56,2022-12-10 22:59:37+00:00,https://twitter.com/kardinal691/status/1601713274382581760,"MORE INFORMATION 

Pig-dogs snorted a little in #Melitopol.

#Russian soldiers say that there may be about 200 dead #Russians.

""eternal grief"" as they say 👹

Good night everyone except...

#American infantryman

#ukraine #putinisamasskiller #putinisawarcriminal @kardinal691 https://t.co/CEhPD5PNG3",1601713274382581760
57,2022-12-10 22:59:19+00:00,https://twitter.com/NikkhahTourage/status/1601713196884455424,"⚠️#NATO  PROPAGANDA OUTLET
#ApartheidIsrael 
Puppet of #Ukraine 
 #CIA/#ISIS/#NATO #Poland #Saudi #Zelensky 
#Germany #Deutschland 
 #فلسطین #ایران #یمن #لبنان #سوریه #عراق 
#Russia #Syria #China https://t.co/ugIMbJ4A9n",1601713196884455424
58,2022-12-10 22:59:16+00:00,https://twitter.com/me2birdie/status/1601713183655624704,"@SimsalaMaya @SchumacherS16 @soldat_technik @Bundeskanzler Wenn #Selenskyj klar sagen würde, dass er nur den Donbas militärisch befreien will und bei der #Krim-Frage, wie es UN-Resolution 68/262 verlangt, ausschließlich friedliche Wege zur Lösung verfolgt, stünde weiteren Waffenlieferungen an die #Ukraine viel weniger im Wege. @Makeiev",1601713183655624704
59,2022-12-10 22:59:11+00:00,https://twitter.com/BookOfGrok1984/status/1601713164227596289,"Twitter Files 🍿

If we only knew then what we now know about #Twitter #suppression of the #HunterBidenLaptop story, #Trump #Censorship and #FBI #Collusion would #JoeBiden have been elected?

#ElectionInterference is the real #Insurrection
#HunterBiden #Ukraine #TwitterFiles https://t.co/MYLBiqSCMC",1601713164227596289
60,2022-12-10 22:59:06+00:00,https://twitter.com/fk_689/status/1601713144841506816,"Russian soldiers desperately try to fight off attacks before being blown out of hiding
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/aC5NIHnuyI",1601713144841506816
61,2022-12-10 22:59:00+00:00,https://twitter.com/Odessa_Journal/status/1601713117339205635,"Ukrainian Minister of foreign affairs emphasized that the international community will achieve a strategic victory when Russia plays by the rules  🇺🇦
#Ukraine #UkraineRussiaWar 
https://t.co/8iv8cVpICe",1601713117339205635
62,2022-12-10 22:58:47+00:00,https://twitter.com/peacepumpkinpic/status/1601713063316819969,"Take off eh! 

Justin, how dare you use our beloved Bob and Doug Mackenzie to promote your pathological support of Nazis in #Ukraine.   

@cafreeland @theJagmeetSingh @PierrePoilievre @CBCNews @CTVNews @UCalgary #cdnpoli https://t.co/oaGTFnvif6",1601713063316819969
63,2022-12-10 22:58:31+00:00,https://twitter.com/vbl68/status/1601712998325792768,"Horrible footage!! Ukrainian troops attack 9 tanks and Russian military equipment in the Luhansk
#Canada #Germany #America #Ukraine #Bakhmut https://t.co/SsxaOw9ctq",1601712998325792768
